frame_num;frame_epoch_time;ip_src;tcp_srcport;ip_ttl;ip_id;DF;tcp_tsval;tcp_seq;tcp_flags;tcp_stream;payload_len
271;1574123683.1116922;116.252.0.60;34280;50;0x000008b2;1;2447608520.0;565543546;0x00000002;74;0
275;1574123684.087903;116.252.0.60;34280;50;0x000008b3;1;2447608770.0;565543546;0x00000002;74;0
281;1574123686.095391;116.252.0.60;34280;50;0x000008b4;1;2447609271.0;565543546;0x00000002;74;0
531;1574124579.252425;106.45.0.91;45216;54;0x0000f6dc;1;2447814046.0;2998098754;0x00000002;140;0
540;1574124589.5589628;106.45.0.91;52120;54;0x00005fe4;1;2447816620.0;715647048;0x00000002;142;0
290;1574134229.465733;106.45.0.66;54072;54;0x0000bcda;1;2077140508.0;1341135558;0x00000002;56;0
4;1574166055.6266499;124.235.138.197;54178;50;0x0000bf28;1;2458183260.0;2141477236;0x00000002;1;0
6;1574166056.6450748;124.235.138.197;54178;50;0x0000bf29;1;2458183510.0;2141477236;0x00000002;1;0
19;1574166072.3288028;124.235.138.82;40104;50;0x000020b2;1;2458190147.0;3045335537;0x00000002;3;0
24;1574166073.3273091;124.235.138.82;40104;50;0x000020b3;1;2458190397.0;3045335537;0x00000002;3;0
1025;1574169421.212746;221.13.12.56;53196;49;0x000002f4;1;2459027437.0;3327257;0x00000002;258;0
1040;1574169431.670399;221.13.12.56;58750;49;0x0000f0da;1;2459030049.0;4106232571;0x00000002;260;0
1;1572393898.880169;175.42.3.190;41786;50;0x0000e888;1;2015165274.0;438178770;0x00000002;0;0
2;1572393899.87779;175.42.3.190;41786;50;0x0000e889;1;2015165524.0;438178770;0x00000002;0;0
3;1572393901.882504;175.42.3.190;41786;50;0x0000e88a;1;2015166025.0;438178770;0x00000002;0;0
58816;1569838370.559162;111.224.234.98;33212;47;0x000092bf;1;2944950039.0;459525544;0x00000002;716;0
58818;1569838370.567069;1.202.113.188;15793;46;0x0000e500;1;2944950039.0;2091170327;0x00000002;717;0
58820;1569838370.571629;27.224.136.193;29015;47;0x00006eb6;1;2944950039.0;2189111713;0x00000002;718;0
58822;1569838370.5946739;113.120.13.244;24356;47;0x0000f80f;1;2944950039.0;4217087768;0x00000002;719;0
58824;1569838370.5954258;110.167.95.169;46169;48;0x0000202f;1;2944950039.0;3829497656;0x00000002;720;0
58826;1569838370.6048791;36.5.181.179;1545;47;0x0000bbb6;1;2944950039.0;2826560673;0x00000002;721;0
58828;1569838370.6067002;220.175.54.37;21745;51;0x0000ca78;1;2944950039.0;2823329135;0x00000002;722;0
58830;1569838370.620401;1.27.51.30;12589;47;0x0000b06a;1;2944950039.0;1662578557;0x00000002;723;0
58832;1569838370.6279643;125.84.176.237;5796;45;0x00003ba0;1;2944950039.0;1045914807;0x00000002;724;0
58834;1569838370.630218;39.82.95.137;63243;47;0x0000d949;1;2944950039.0;3367339614;0x00000002;725;0
58836;1569838370.630448;223.166.74.174;27049;47;0x0000b452;1;2944950039.0;2768300869;0x00000002;726;0
58838;1569838370.639655;182.138.163.198;61644;51;0x000072bc;1;2944950039.0;1568353707;0x00000002;727;0
58840;1569838370.6471698;220.250.11.253;39611;47;0x00004065;1;2944950039.0;3976339314;0x00000002;728;0
58842;1569838370.661346;150.255.10.11;11354;46;0x0000a4ee;1;2944950039.0;645594105;0x00000002;729;0
58844;1569838370.6616;124.90.55.190;28910;47;0x00000078;1;2944950039.0;162553711;0x00000002;730;0
58846;1569838370.663776;171.36.140.187;60945;47;0x0000b8df;1;2944950039.0;148039624;0x00000002;731;0
58848;1569838370.6648908;221.213.75.81;18595;46;0x00003513;1;2944950039.0;1306290692;0x00000002;732;0
58850;1569838370.6839778;221.13.12.113;64621;46;0x00009b0f;1;2944950039.0;2225718296;0x00000002;733;0
58937;1569838410.5570889;1.202.113.94;10394;46;0x00009a99;1;2944990047.0;2405196230;0x00000002;742;0
58941;1569838410.5725799;111.224.235.179;10466;45;0x00006cda;1;2944990046.0;2993854340;0x00000002;743;0
58945;1569838410.57991;110.177.75.38;36668;47;0x0000878f;1;2944990047.0;3928390864;0x00000002;744;0
58947;1569838410.5947719;114.221.125.45;13374;47;0x00000a9a;1;2944990047.0;3232887237;0x00000002;745;0
58953;1569838410.599976;110.167.88.169;51096;48;0x0000794d;1;2944990047.0;2014675474;0x00000002;746;0
58959;1569838410.609352;221.234.238.150;41800;45;0x00001823;1;2944990047.0;1611719548;0x00000002;747;0
58965;1569838410.623235;125.84.183.114;20219;51;0x0000ac0b;1;2944990047.0;3236583252;0x00000002;748;0
58967;1569838410.6270711;27.211.58.162;26274;47;0x00007f30;1;2944990047.0;2617607279;0x00000002;749;0
58969;1569838410.6278841;119.118.11.119;40977;47;0x00009005;1;2944990047.0;3451284314;0x00000002;750;0
58971;1569838410.629138;171.116.44.177;59688;47;0x0000c1f2;1;2944990046.0;3750572;0x00000002;751;0
58975;1569838410.6331012;1.27.51.17;30164;47;0x000001da;1;2944990047.0;1348532869;0x00000002;752;0
58977;1569838410.633985;220.200.159.117;15790;45;0x0000c077;1;2944990046.0;3033348905;0x00000002;753;0
58981;1569838410.643359;175.184.164.144;64383;47;0x0000a29e;1;2944990046.0;2445564352;0x00000002;754;0
58983;1569838410.6457272;175.184.167.31;34209;47;0x00005fec;1;2944990046.0;895263922;0x00000002;755;0
58987;1569838410.648909;58.248.202.30;13959;47;0x0000e1c4;1;2944990047.0;1052449435;0x00000002;756;0
58993;1569838410.652097;58.249.102.249;59232;47;0x00003489;1;2944990046.0;174051287;0x00000002;757;0
58995;1569838410.657059;180.95.231.9;29354;46;0x00009e45;1;2944990047.0;1919247642;0x00000002;758;0
58999;1569838410.6609957;180.95.231.15;30356;46;0x00004322;1;2944990047.0;4284987517;0x00000002;759;0
59001;1569838410.666539;222.82.56.2;6687;51;0x000014f3;1;2944990047.0;4283428780;0x00000002;760;0
59003;1569838410.671912;124.88.112.31;20790;46;0x00006246;1;2944990047.0;3251804441;0x00000002;761;0
59083;1569838411.672455;124.88.112.31;20790;46;0x00006247;1;2944991048.0;3251804441;0x00000002;761;0
2373;1569756792.0785317;106.47.43.171;1929;47;0x00003b90;1;2864295664.0;885626208;0x00000002;297;0
2375;1569756792.088239;111.224.235.4;34155;47;0x0000b2df;1;2864295664.0;2454199343;0x00000002;298;0
2377;1569756792.09025;1.202.114.105;4487;49;0x0000b495;1;2864295664.0;2270829157;0x00000002;299;0
2379;1569756792.093473;112.230.44.157;27032;47;0x0000157e;1;2864295665.0;2471738255;0x00000002;300;0
2381;1569756792.097337;36.5.176.68;9382;48;0x0000aeea;1;2864295664.0;2811166746;0x00000002;301;0
2383;1569756792.1017158;110.167.89.7;40375;48;0x0000eaa0;1;2864295665.0;2473739345;0x00000002;302;0
2385;1569756792.1048062;113.140.250.230;15591;47;0x000072cc;1;2864295664.0;698997820;0x00000002;303;0
2387;1569756792.106905;36.5.181.70;18255;48;0x00006856;1;2864295664.0;1901708966;0x00000002;304;0
2389;1569756792.115826;36.32.3.241;29719;46;0x000016af;1;2864295665.0;2833496158;0x00000002;305;0
2391;1569756792.118796;171.34.178.174;58717;46;0x0000c7a1;1;2864295665.0;1975478608;0x00000002;306;0
2393;1569756792.1201298;106.45.0.189;31535;48;0x000013b2;1;2864295665.0;2128264515;0x00000002;307;0
2395;1569756792.120616;171.34.178.33;56732;46;0x00001c74;1;2864295664.0;1883419268;0x00000002;308;0
2397;1569756792.1207972;110.53.166.158;19705;47;0x00000d4e;1;2864295665.0;4048855999;0x00000002;309;0
2399;1569756792.123624;60.186.195.106;63265;48;0x0000750b;1;2864295664.0;3435846651;0x00000002;310;0
2401;1569756792.127385;125.84.183.111;32637;48;0x00005260;1;2864295665.0;1836973201;0x00000002;311;0
2403;1569756792.128812;182.138.215.77;32073;47;0x000005b6;1;2864295665.0;2530978631;0x00000002;312;0
2405;1569756792.132737;221.13.12.37;37956;46;0x0000e4b6;1;2864295664.0;2396801606;0x00000002;313;0
2449;1569756793.1047468;110.167.89.7;40375;48;0x0000eaa1;1;2864296668.0;2473739345;0x00000002;302;0
2451;1569756793.123025;27.224.136.15;64467;48;0x0000501c;1;2864296668.0;670957290;0x00000002;314;0
2453;1569756793.134335;171.34.178.174;58717;46;0x0000c7a2;1;2864296668.0;1975478608;0x00000002;306;0
2466;1569756795.1430361;221.213.75.47;18725;46;0x000047e8;1;2864298672.0;1831004439;0x00000002;315;0
2477;1569756807.1382108;106.45.1.250;18018;46;0x0000bb19;1;2864310688.0;1985222117;0x00000002;316;0
2528;1569756832.09388;106.47.43.190;13607;47;0x000009ff;1;2864335671.0;620577480;0x00000002;321;0
2534;1569756832.0993469;182.101.57.30;21693;47;0x00007ebc;1;2864335671.0;1793668491;0x00000002;322;0
2536;1569756832.102245;119.118.0.21;40640;47;0x0000a337;1;2864335671.0;3302680576;0x00000002;323;0
2540;1569756832.103847;36.5.180.124;3637;48;0x00005cea;1;2864335671.0;604706781;0x00000002;324;0
2542;1569756832.104134;221.205.137.72;27299;47;0x000038e4;1;2864335671.0;2783998931;0x00000002;325;0
2544;1569756832.1057708;106.47.43.220;4049;48;0x0000f048;1;2864335671.0;879934335;0x00000002;326;0
2549;1569756832.1132772;123.138.77.56;45983;47;0x0000cc15;1;2864335671.0;3825829666;0x00000002;327;0
2552;1569756832.1150029;115.204.92.96;11429;48;0x000060f1;1;2864335671.0;729099206;0x00000002;328;0
2556;1569756832.119412;110.80.155.232;63355;48;0x00007bef;1;2864335671.0;3230544088;0x00000002;329;0
2562;1569756832.125317;36.32.3.163;33064;46;0x0000b950;1;2864335671.0;3916690023;0x00000002;330;0
2570;1569756832.130479;110.167.90.19;28911;49;0x0000b2a6;1;2864335671.0;2597976465;0x00000002;331;0
2572;1569756832.146889;123.144.21.216;21155;47;0x0000aebc;1;2864335671.0;3685410187;0x00000002;332;0
2574;1569756832.146944;221.13.12.229;63196;46;0x000007d9;1;2864335671.0;1928416494;0x00000002;333;0
2576;1569756832.149242;221.13.12.203;26555;46;0x00001454;1;2864335671.0;770596707;0x00000002;334;0
2634;1569756833.143067;123.144.21.216;21155;47;0x0000aebd;1;2864336672.0;3685410187;0x00000002;332;0
2670;1569756863.1870348;175.152.110.2;53229;47;0x0000ba2b;1;2864366720.0;877785361;0x00000002;339;0
4496;1569814385.749304;114.221.125.211;12822;47;0x000008e0;1;2922014972.0;652435484;0x00000002;317;0
4498;1569814385.7530942;117.14.155.219;18243;47;0x00008d78;1;2922014973.0;98690437;0x00000002;318;0
4500;1569814385.7555192;111.162.159.159;50357;47;0x0000fecf;1;2922014972.0;1815451187;0x00000002;319;0
4502;1569814385.7589011;111.162.140.255;15018;47;0x00008078;1;2922014973.0;3937069189;0x00000002;320;0
4504;1569814385.760387;221.204.149.230;27861;47;0x000095c2;1;2922014973.0;1742470463;0x00000002;321;0
4506;1569814385.7608259;123.233.52.121;52894;47;0x00006a10;1;2922014973.0;722010861;0x00000002;322;0
4508;1569814385.766663;182.200.3.40;33365;47;0x00003503;1;2922014973.0;3299368446;0x00000002;323;0
4510;1569814385.767183;123.138.77.52;52076;47;0x000090c4;1;2922014973.0;1137178681;0x00000002;324;0
4512;1569814385.768832;123.138.72.197;57609;47;0x000019b9;1;2922014973.0;12808516;0x00000002;325;0
4514;1569814385.77079;123.160.235.133;32180;48;0x0000491f;1;2922014973.0;3966509538;0x00000002;326;0
4516;1569814385.7724612;124.89.90.60;13710;47;0x0000db4d;1;2922014973.0;1315025840;0x00000002;327;0
4518;1569814385.7783148;122.96.29.130;64190;47;0x0000ee72;1;2922014973.0;2006288015;0x00000002;328;0
4520;1569814385.7784588;58.19.92.140;6306;47;0x0000091e;1;2922014973.0;1011769827;0x00000002;329;0
4522;1569814385.7813652;175.184.166.243;30616;47;0x0000ec01;1;2922014973.0;1232241916;0x00000002;330;0
4524;1569814385.782475;171.34.178.184;37806;46;0x0000efdb;1;2922014973.0;1741784870;0x00000002;331;0
4526;1569814385.782879;36.32.3.15;28070;46;0x00009191;1;2922014973.0;2301884780;0x00000002;332;0
4528;1569814385.797029;175.152.110.110;21895;47;0x00003745;1;2922014972.0;2041339833;0x00000002;333;0
4530;1569814385.7987802;113.206.192.104;19824;47;0x0000d945;1;2922014973.0;2659103160;0x00000002;334;0
4532;1569814385.799581;171.36.132.10;11243;47;0x0000156f;1;2922014973.0;2317385106;0x00000002;335;0
4534;1569814385.820838;221.13.12.246;58720;46;0x0000653b;1;2922014973.0;533794246;0x00000002;336;0
4581;1569814386.757775;111.162.140.255;15018;47;0x00008079;1;2922015976.0;3937069189;0x00000002;320;0
4583;1569814386.780141;122.96.29.130;64190;47;0x0000ee73;1;2922015976.0;2006288015;0x00000002;328;0
4585;1569814386.783954;175.184.166.243;30616;47;0x0000ec02;1;2922015976.0;1232241916;0x00000002;330;0
4587;1569814386.785666;36.32.3.15;28070;46;0x00009192;1;2922015976.0;2301884780;0x00000002;332;0
4589;1569814386.822674;221.13.12.246;58720;46;0x0000653c;1;2922015976.0;533794246;0x00000002;336;0
4626;1569814425.7565799;1.202.112.84;12497;49;0x00008aff;1;2922054979.0;2523303868;0x00000002;339;0
4632;1569814425.7602363;123.163.114.77;25386;47;0x0000f4e8;1;2922054979.0;3796693419;0x00000002;340;0
4644;1569814425.7686439;112.230.41.193;20119;47;0x0000f714;1;2922054979.0;3360027223;0x00000002;341;0
4650;1569814425.77505;222.137.46.188;6870;47;0x00008470;1;2922054979.0;4112679219;0x00000002;342;0
4652;1569814425.775814;123.14.251.63;21340;47;0x00005f17;1;2922054979.0;2759744084;0x00000002;343;0
4654;1569814425.775955;220.200.159.148;39992;45;0x000057b6;1;2922054979.0;3826012917;0x00000002;344;0
4656;1569814425.776008;221.11.4.149;12060;47;0x00007b73;1;2922054979.0;4163599920;0x00000002;345;0
4658;1569814425.776236;112.66.103.221;23781;48;0x00001b16;1;2922054979.0;4292943445;0x00000002;346;0
4670;1569814425.785919;113.57.114.110;4282;47;0x00008026;1;2922054979.0;1548911973;0x00000002;347;0
4672;1569814425.7867308;58.248.200.124;13267;47;0x0000066a;1;2922054979.0;3230729001;0x00000002;348;0
4674;1569814425.786921;58.248.203.7;49427;47;0x00000d02;1;2922054979.0;3367176257;0x00000002;349;0
4676;1569814425.7881582;119.39.46.122;50770;47;0x0000cab0;1;2922054979.0;197513203;0x00000002;350;0
4678;1569814425.788658;182.200.177.47;17526;47;0x0000d2db;1;2922054979.0;2958677912;0x00000002;351;0
4680;1569814425.789335;171.34.176.19;56820;46;0x00009bf4;1;2922054979.0;3693911735;0x00000002;352;0
4682;1569814425.7894409;36.32.3.239;9607;46;0x00002377;1;2922054979.0;929769012;0x00000002;353;0
4686;1569814425.798773;125.84.178.121;15476;48;0x00005640;1;2922054979.0;2030129923;0x00000002;354;0
4692;1569814425.802656;124.88.112.93;25421;46;0x00009c96;1;2922054979.0;216308181;0x00000002;355;0
4764;1569814426.776834;112.66.103.221;23781;48;0x00001b17;1;2922055980.0;4292943445;0x00000002;346;0
4766;1569814426.7985492;125.84.178.121;15476;48;0x00005641;1;2922055980.0;2030129923;0x00000002;354;0
6889;1569868415.325682;219.143.174.183;26446;49;0x000059d7;1;2971769995.0;553502044;0x00000002;290;0
6891;1569868415.330029;1.31.115.39;25474;47;0x00007423;1;2971769995.0;966977704;0x00000002;291;0
6893;1569868415.3391929;111.224.221.252;56092;48;0x000003cc;1;2971769995.0;874159943;0x00000002;292;0
6895;1569868415.339587;218.58.38.129;56104;47;0x0000a9d5;1;2971769995.0;2746627422;0x00000002;293;0
6897;1569868415.3419218;124.235.146.99;56100;43;0x000075a5;1;2971769995.0;2183850286;0x00000002;294;0
6899;1569868415.346895;125.118.3.150;56094;48;0x0000835d;1;2971769995.0;3210616790;0x00000002;295;0
6901;1569868415.3471591;113.57.114.120;3094;47;0x00002ff7;1;2971769995.0;3309286268;0x00000002;296;0
6903;1569868415.348696;36.32.3.5;56091;46;0x00001b17;1;2971769995.0;2218690460;0x00000002;297;0
6905;1569868415.3505812;123.138.79.101;56099;47;0x00005b99;1;2971769995.0;304465682;0x00000002;298;0
6907;1569868415.350632;220.175.37.14;22076;48;0x00003e31;1;2971769995.0;1307353786;0x00000002;299;0
6909;1569868415.351486;112.66.100.159;56106;49;0x0000aa63;1;2971769995.0;941766376;0x00000002;300;0
6911;1569868415.3556998;115.205.1.233;56102;48;0x00003e1c;1;2971769995.0;4014711447;0x00000002;301;0
6913;1569868415.360207;110.80.155.174;56095;48;0x0000e07d;1;2971769995.0;4186733814;0x00000002;302;0
6915;1569868415.362173;171.34.179.252;56098;46;0x0000bef9;1;2971769995.0;3814531698;0x00000002;303;0
6917;1569868415.363828;171.34.179.49;56097;46;0x00004855;1;2971769995.0;564188382;0x00000002;304;0
6919;1569868415.365969;175.42.3.245;56081;47;0x00008ede;1;2971769995.0;1264325205;0x00000002;305;0
6921;1569868415.367595;125.84.180.36;9379;48;0x000031bd;1;2971769995.0;2260774198;0x00000002;306;0
6923;1569868415.367801;175.152.109.77;56090;47;0x0000b5be;1;2971769995.0;1751132469;0x00000002;307;0
6925;1569868415.3723812;113.206.132.57;56103;47;0x000045ba;1;2971769995.0;2815940913;0x00000002;308;0
6927;1569868415.3739972;175.42.1.185;56101;47;0x00004e39;1;2971769995.0;2509034162;0x00000002;309;0
6981;1569868416.326192;219.143.174.183;26446;49;0x000059d8;1;2971770996.0;553502044;0x00000002;290;0
6983;1569868416.339984;111.224.221.252;56092;48;0x000003cd;1;2971770996.0;874159943;0x00000002;292;0
7016;1569868455.33004;111.224.234.233;56545;47;0x000087a6;1;2971810006.0;3900948336;0x00000002;310;0
7024;1569868455.338851;106.47.43.22;9525;47;0x0000014f;1;2971810006.0;573454745;0x00000002;312;0
7026;1569868455.339385;101.24.122.56;26621;47;0x00006888;1;2971810006.0;3313324126;0x00000002;313;0
7036;1569868455.3458009;122.235.190.248;56552;48;0x00003723;1;2971810006.0;2964131829;0x00000002;314;0
7044;1569868455.3508499;222.137.47.74;29526;47;0x0000eec7;1;2971810006.0;3985692177;0x00000002;315;0
7050;1569868455.355978;59.46.30.164;56535;44;0x0000e1c8;1;2971810005.0;354998557;0x00000002;316;0
7052;1569868455.358061;139.170.249.36;56533;43;0x0000c932;1;2971810005.0;3189830119;0x00000002;317;0
7054;1569868455.3590071;112.66.101.80;56543;49;0x00004f5e;1;2971810006.0;1465087880;0x00000002;318;0
7058;1569868455.360513;221.11.5.55;56539;47;0x00008193;1;2971810006.0;235518277;0x00000002;319;0
7060;1569868455.361048;122.96.29.68;56550;47;0x00007cbb;1;2971810006.0;26231917;0x00000002;320;0
7064;1569868455.362039;111.175.58.193;56546;48;0x000090e7;1;2971810006.0;1406380081;0x00000002;321;0
7071;1569868455.368579;220.200.161.53;56537;45;0x0000d938;1;2971810006.0;1650254318;0x00000002;322;0
7075;1569868455.368738;36.32.3.231;56541;46;0x00008e43;1;2971810006.0;3053237909;0x00000002;323;0
7082;1569868455.376326;182.138.215.253;56536;47;0x0000531f;1;2971810006.0;1478126537;0x00000002;324;0
7084;1569868455.376962;221.204.144.246;56548;47;0x0000702d;1;2971810006.0;1444825339;0x00000002;325;0
7086;1569868455.378633;106.45.0.98;56549;47;0x00002db3;1;2971810006.0;2407011685;0x00000002;326;0
7088;1569868455.3843732;182.242.236.215;56534;48;0x0000b5e7;1;2971810005.0;3144322354;0x00000002;327;0
7090;1569868455.3861477;125.84.177.130;32147;47;0x0000c3f4;1;2971810006.0;249953058;0x00000002;328;0
7092;1569868455.386354;182.242.236.166;56542;48;0x00005094;1;2971810006.0;3817957442;0x00000002;329;0
7094;1569868455.3958142;221.213.75.208;56553;46;0x00008b11;1;2971810006.0;2844963783;0x00000002;330;0
7167;1569868456.3634682;111.175.58.193;56546;48;0x000090e8;1;2971811008.0;1406380081;0x00000002;321;0
4250;1569142816.008025;111.224.234.132;54644;54;0x0000bb27;1;4090968768.0;922059239;0x00000002;414;0
4252;1569142816.016928;106.47.30.4;19305;50;0x00004e89;1;4090968768.0;4103369801;0x00000002;415;0
4254;1569142816.026906;111.224.235.137;54658;50;0x0000eb39;1;4090968768.0;2780484089;0x00000002;416;0
4256;1569142816.0271788;111.224.248.83;54640;50;0x0000131b;1;4090968768.0;1086073307;0x00000002;417;0
4258;1569142816.0302203;171.12.10.151;54622;50;0x000052ca;1;4090968768.0;315189258;0x00000002;418;0
4260;1569142816.043207;27.224.136.212;54630;48;0x000021e6;1;4090968768.0;2409306918;0x00000002;419;0
4262;1569142816.053461;121.57.229.15;54636;50;0x00007a73;1;4090968768.0;1314406579;0x00000002;420;0
4264;1569142816.0639148;219.140.117.150;54642;50;0x00001341;1;4090968768.0;2577738113;0x00000002;421;0
4266;1569142816.0696712;222.82.61.149;7711;50;0x0000ac09;1;4090968768.0;1628346057;0x00000002;422;0
4268;1569142816.0744169;123.191.138.21;54624;50;0x0000ddf3;1;4090968768.0;3590383411;0x00000002;423;0
4270;1569142816.081319;122.96.29.139;54648;50;0x00002fb0;1;4090968768.0;3970635120;0x00000002;424;0
4272;1569142816.082151;171.120.27.23;54620;50;0x0000c611;1;4090968768.0;3227974865;0x00000002;425;0
4274;1569142816.083374;112.112.83.233;54628;54;0x00001986;1;4090968768.0;2186748742;0x00000002;426;0
4276;1569142816.083463;223.166.74.7;54634;50;0x0000d9fd;1;4090968768.0;4009288509;0x00000002;427;0
4278;1569142816.089319;58.248.203.236;54650;50;0x0000b5af;1;4090968768.0;4112879471;0x00000002;428;0
4280;1569142816.0900052;175.184.166.195;54646;50;0x00001257;1;4090968768.0;1596991639;0x00000002;429;0
4282;1569142816.090442;36.32.3.196;54652;49;0x0000592e;1;4090968768.0;2952487918;0x00000002;430;0
4284;1569142816.091513;58.248.200.228;54656;50;0x00008f7b;1;4090968768.0;2020521403;0x00000002;431;0
4286;1569142816.09372;36.32.3.112;54618;49;0x00002514;1;4090968768.0;1806639060;0x00000002;432;0
4288;1569142816.1185582;124.88.113.193;3545;49;0x0000d4bc;1;4090968768.0;39906940;0x00000002;433;0
